,SEM_EXM_EXCH_ID, SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
156674,NSE,E,6066,EQUITY,0,ATGL,1.0,Adani Total Gas,,,,5.0,,ES,EQ,ADANI TOTAL GAS LIMITED
156675,NSE,E,6068,EQUITY,0,AIROLAM,1.0,Airo Lam,,,,5.0,,ES,EQ,AIRO LAM LIMITED
156676,NSE,E,6079,EQUITY,0,DYNAMIC,1000.0,Dynamic Services & Security,,,,5.0,,ES,SM,DYNAMIC SRVCS & SEC LTD
156677,NSE,E,6087,EQUITY,0,DESTINY,3000.0,Destiny Logistics - RE,,,,5.0,,ES,SM,DESTINY LOGISTICS & I LTD
156690,NSE,E,6125,EQUITY,0,GOODLUCK,1.0,Goodluck,,,,5.0,,ES,EQ,GOODLUCK INDIA LIMITED
156691,NSE,E,6136,EQUITY,0,DIGJAMLMTD,1.0,DIGJAM,,,,5.0,,ES,BE,DIGJAM LTD
156693,NSE,E,6141,EQUITY,0,PANSARI,1.0,Pansari Developers,,,,5.0,,ES,EQ,PANSARI DEVELOPERS LTD
156695,NSE,E,6159,EQUITY,0,ARTNIRMAN,1.0,Art Nirman,,,,5.0,,ES,BE,ART NIRMAN LIMITED
156696,NSE,E,6164,EQUITY,0,BHAGCHEM,1.0,Bhagiradha Chemicals & Industries,,,,5.0,,ES,EQ,BHAGIRADHA CHEM & INDS L
156701,NSE,E,619,EQUITY,0,CENTENKA,1.0,Century Enka,,,,5.0,,ES,EQ,CENTURY ENKA LTD
156704,NSE,E,6198,EQUITY,0,FCL,1.0,Fineotex Chemical,,,,5.0,,ES,EQ,FINEOTEX CHEMICAL LIMITED
156713,NSE,E,6216,EQUITY,0,CAMLINFINE,1.0,Camlin Fine Sciences,,,,5.0,,ES,EQ,CAMLIN FINE SCIENCES LTD
156714,NSE,E,6218,EQUITY,0,SIKKO,1.0,SIKKO Industries,,,,5.0,,ES,EQ,SIKKO INDUSTRIES LIMITED
156715,NSE,E,6227,EQUITY,0,DTIL,1.0,Dhunseri Tea & Industries,,,,5.0,,ES,EQ,DHUNSERI TEA & IND. LTD.
156717,NSE,E,6232,EQUITY,0,3IINFOLTD,1.0,3I Infotech,,,,5.0,,ES,EQ,3I INFOTECH LIMITED
156718,NSE,E,6248,EQUITY,0,PREMIER,1.0,Premier,,,,5.0,,ES,BE,PREMIER LIMITED
156719,NSE,E,6249,EQUITY,0,DKEGL,1500.0,DK Enterprises Global,,,,5.0,,ES,SM,D K ENTERPRISES GLOBAL L
156720,NSE,E,625,EQUITY,0,CENTURYTEX,1.0,Century Textile & Industries,,,,5.0,,ES,EQ,CENTURY TEXTILES LTD
156721,NSE,E,6258,EQUITY,0,ROLTA,1.0,Rolta India,,,,5.0,,ES,BZ,ROLTA INDIA LTD
156722,NSE,E,6259,EQUITY,0,RAJVIR,1.0,RAJVIR INDUSTRIES LIMITED,,,,5.0,,ES,BZ,RAJVIR INDUSTRIES LIMITED
156724,NSE,E,6262,EQUITY,0,SELMC,1.0,SEL Manufacturing,,,,5.0,,ES,EQ,SEL MANUFACTURING CO LTD
156725,NSE,E,6278,EQUITY,0,MEDICAMEQ,1.0,Medicamen Biotech,,,,5.0,,ES,EQ,MEDICAMEN BIOTECH LIMITED
156726,NSE,E,628,EQUITY,0,CESC,1.0,CESC,,,,5.0,,ES,EQ,CESC LTD
156727,NSE,E,6286,EQUITY,0,GULPOLY,1.0,Gulshan Polyols,,,,5.0,,ES,EQ,GULSHAN POLYOLS LIMITED
156732,NSE,E,6302,EQUITY,0,APOLSINHOT,1.0,Apollo Sindoori Hotel,,,,5.0,,ES,EQ,APOLLO SINDOORI HOTEL LTD
156741,NSE,E,634,EQUITY,0,IGARASHI,1.0,Igarashi Motors,,,,5.0,,ES,EQ,IGARASHI MOTORS INDIA LTD
156748,NSE,E,6364,EQUITY,0,NATIONALUM,1.0,NALCO,,,,5.0,,ES,EQ,NATIONAL ALUMINIUM CO LTD
156749,NSE,E,637,EQUITY,0,CHAMBLFERT,1.0,Chambal Fertilisers & Chemicals,,,,5.0,,ES,EQ,CHAMBAL FERTILIZERS LTD
156750,NSE,E,638,EQUITY,0,SUULD,1.0,Suumaya Industries,,,,5.0,,ES,EQ,SUUMAYA INDUSTRIES LTD
156751,NSE,E,6400,EQUITY,0,ARCHIES,1.0,Archies,,,,5.0,,ES,BE,ARCHIES LTD
156752,NSE,E,6403,EQUITY,0,CCHHL,1.0,Country Club Hospitality,,,,5.0,,ES,BE,COUNTRY CLUB HOSP HOL LTD
156753,NSE,E,6407,EQUITY,0,LAMBODHARA,1.0,Lambodhara Textiles,,,,5.0,,ES,EQ,LAMBODHARA TEXTILES LTD.
156754,NSE,E,6417,EQUITY,0,KRITI,1.0,Kriti Industries India,,,,5.0,,ES,EQ,KRITI INDUSTRIES IND LTD
156755,NSE,E,6422,EQUITY,0,MANORG,1.0,Mangalam Organics,,,,5.0,,ES,EQ,MANGALAM ORGANICS LIMITED
156756,NSE,E,6435,EQUITY,0,AIRTELPP,1.0,Bharti Airtel - PP,,,,5.0,,ES,E1,AIRTEL RS. 1.25 PPD UP
156757,NSE,E,6441,EQUITY,0,KOTYARK,200.0,Kotyark Industries,,,,5.0,,ES,SM,KOTYARK INDUSTRIES LTD
156758,NSE,E,6445,EQUITY,0,TECHNOE,1.0,Techno Electric & Engineering,,,,5.0,,ES,EQ,TECHNO ELEC & ENG CO. LTD
156760,NSE,E,645,EQUITY,0,DNAMEDIA,1.0,Diligent Media Corporation,,,,5.0,,ES,BE,DILIGENT MEDIA CORP LTD.
156761,NSE,E,6451,EQUITY,0,SHUBHLAXMI,1000.0,Shubhlaxmi Jewel Art,,,,5.0,,ES,SM,SHUBHLAXMI JEWEL ART LTD
156773,NSE,E,6489,EQUITY,0,IRIS,1.0,IRIS Business Services,,,,5.0,,ES,EQ,IRIS BUSINESS SERV LTD
156777,NSE,E,6543,EQUITY,0,GRPLTD,1.0,Gujarat Rubber Products,,,,5.0,,ES,EQ,GRP LIMITED
156778,NSE,E,6545,EQUITY,0,NYKAA,1.0,Nykaa,,,,5.0,,ES,EQ,FSN E COMMERCE VENTURES
156785,NSE,E,6568,EQUITY,0,LAXMICOT,1.0,Laxmi Cotspin,,,,5.0,,ES,EQ,LAXMI COTSPIN LIMITED
156786,NSE,E,6579,EQUITY,0,FINOPB,1.0,Fino Payments Bank,,,,5.0,,ES,EQ,FINO PAYMENTS BANK LTD
156787,NSE,E,6592,EQUITY,0,NIDAN,1000.0,Nidan Labs & Healthcare,,,,5.0,,ES,SM,NIDAN LABS AND HEALTH LTD
156788,NSE,E,6596,EQUITY,0,SONATSOFTW,1.0,Sonata Software,,,,5.0,,ES,EQ,SONATA SOFTWARE LTD
156789,NSE,E,6600,EQUITY,0,GENUSPAPER,1.0,Genus Paper & Boards,,,,5.0,,ES,EQ,GENUS P&B LIMITED
156791,NSE,E,6636,EQUITY,0,TATAINVEST,1.0,Tata Investment Corporation,,,,5.0,,ES,BE,TATA INVESTMENT CORP LTD
156792,NSE,E,6643,EQUITY,0,SJS,1.0,SJS Enterprises,,,,5.0,,ES,EQ,SJS ENTERPRISES LIMITED
156795,NSE,E,6656,EQUITY,0,POLICYBZR,1.0,PB FinTech,,,,5.0,,ES,EQ,PB FINTECH LIMITED
156796,NSE,E,666,EQUITY,0,INNOVANA,200.0,Innovana Thinklabs,,,,5.0,,ES,SM,INNOVANA THINKLABS LTD.
156797,NSE,E,6663,EQUITY,0,SIGACHI,1.0,SIGACHI INDUSTRIES LTD,,,,5.0,,ES,EQ,SIGACHI INDUSTRIES LTD
156798,NSE,E,6665,EQUITY,0,MIRZAINT,1.0,Mirza International,,,,5.0,,ES,BE,MIRZA INTERNATIONAL LIMIT
156799,NSE,E,6673,EQUITY,0,FOODSIN,1.0,Foods & Inns,,,,5.0,,ES,EQ,FOODS & INNS LIMITED
156802,NSE,E,6705,EQUITY,0,PAYTM,1.0,Paytm,,,,5.0,,ES,EQ,ONE 97 COMMUNICATIONS LTD
156803,NSE,E,6711,EQUITY,0,IVC,1.0,IL&FS Investment Managers,,,,5.0,,ES,EQ,IL&FS INVESTMENT MANAGERS
156804,NSE,E,6712,EQUITY,0,DRSDILIP,800.0,DRS Dilip Roadlines,,,,5.0,,ES,ST,DRS DILIP ROADLINES LTD.
156805,NSE,E,6713,EQUITY,0,MOLDTKPAC,1.0,Mold-Tek Packaging,,,,5.0,,ES,EQ,MOLD-TEK PACKAGING LTD
156806,NSE,E,6718,EQUITY,0,SAPPHIRE,1.0,Sapphire Foods,,,,5.0,,ES,EQ,SAPPHIRE FOODS INDIA LTD
156807,NSE,E,6733,EQUITY,0,JINDALSTEL,1.0,Jindal Steel,,,,5.0,,ES,EQ,JINDAL STEEL & POWER LTD
156814,NSE,E,676,EQUITY,0,EXIDEIND,1.0,Exide Industries,,,,5.0,,ES,EQ,EXIDE INDUSTRIES LTD
156815,NSE,E,6764,EQUITY,0,MARSHALL,1.0,Marshall Machines,,,,5.0,,ES,BE,MARSHALL MACHINES LTD
156816,NSE,E,6782,EQUITY,0,NIPPOBATRY,1.0,INDO-NATIONAL LIMITED,,,,5.0,,ES,EQ,INDO-NATIONAL LIMITED
156817,NSE,E,6792,EQUITY,0,SBC,1.0,SBC Exports,,,,5.0,,ES,EQ,SBC EXPORTS LIMITED
156819,NSE,E,6803,EQUITY,0,STEELCAS,1.0,Steelcast,,,,5.0,,ES,EQ,STEELCAST LIMITED
156821,NSE,E,6818,EQUITY,0,LATENTVIEW,1.0,Latent View Analytics,,,,5.0,,ES,EQ,LATENT VIEW ANALYTICS LTD
156824,NSE,E,6836,EQUITY,0,FOCUS,1.0,FOCUS LIGHTG & FIXTRS LTD,,,,5.0,,ES,EQ,FOCUS LIGHTG & FIXTRS LTD
156825,NSE,E,6848,EQUITY,0,GREENLAM,1.0,Greenlam Industries,,,,5.0,,ES,EQ,GREENLAM INDUSTRIES LTD.
156826,NSE,E,685,EQUITY,0,CHOLAFIN,1.0,Cholamandalam Investment,,,,5.0,,ES,EQ,CHOLAMANDALAM IN & FIN CO
156827,NSE,E,6850,EQUITY,0,SMLT,1.0,Sarthak Metals,,,,5.0,,ES,BE,SARTHAK METALS LIMITED
156828,NSE,E,6860,EQUITY,0,DHRUV,1.0,Dhruv Consultancy,,,,5.0,,ES,BE,DHRUV CONSULTANCY SER LTD
156829,NSE,E,6863,EQUITY,0,BAJAJHCARE,1.0,Bajaj HealthCare,,,,5.0,,ES,EQ,BAJAJ HEALTHCARE LIMITED
156844,NSE,E,6893,EQUITY,0,VARDMNPOLY,1.0,Vardhman Polytex,,,,5.0,,ES,BE,VARDHMAN POLYTEX LTD.
156849,NSE,E,6908,EQUITY,0,VISHNU,1.0,VISHNU CHEMICALS LIMITED,,,,5.0,,ES,EQ,VISHNU CHEMICALS LIMITED
156850,NSE,E,6915,EQUITY,0,RPPL,1.0,Rajshree Polypack,,,,5.0,,ES,BE,RAJSHREE POLYPACK LTD
156855,NSE,E,694,EQUITY,0,CIPLA,1.0,Cipla,,,,5.0,,ES,EQ,CIPLA LTD
156856,NSE,E,6943,EQUITY,0,TARSONS,1.0,Tarsons Products,,,,5.0,,ES,EQ,TARSONS PRODUCTS LIMITED
156857,NSE,E,6944,EQUITY,0,GANECOS,1.0,Ganesha Ecosphere,,,,5.0,,ES,EQ,GANESHA ECOSPHERE LIMITED
156858,NSE,E,6951,EQUITY,0,LINC,1.0,Linc Pen & Plastics,,,,5.0,,ES,EQ,LINC LIMITED
156859,NSE,E,6961,EQUITY,0,MENONBE,1.0,Menon Bearings,,,,5.0,,ES,EQ,MENON BEARINGS LIMITED
156860,NSE,E,6964,EQUITY,0,GOCOLORS,1.0,Go Colors,,,,5.0,,ES,EQ,GO FASHION INDIA LTD
156861,NSE,E,6973,EQUITY,0,DMCC,1.0,Dharamsi Morarji Chemical,,,,5.0,,ES,EQ,DMCC SPECIALITY CHEMICALS
156869,NSE,E,6994,EQUITY,0,BSOFT,1.0,Birlasoft,,,,5.0,,ES,EQ,BIRLASOFT LIMITED
156870,NSE,E,7,EQUITY,0,AARTIIND,1.0,Aarti Industries,,,,5.0,,ES,EQ,AARTI INDUSTRIES LTD
156871,NSE,E,701,EQUITY,0,HEMIPROP,1.0,Hemisphere Properties,,,,5.0,,ES,EQ,HEMISPHERE PROP IND LTD
156875,NSE,E,7016,EQUITY,0,SHIVALIK,1.0,Shivalik Rasayan,,,,5.0,,ES,EQ,SHIVALIK RASAYAN LIMITED
156878,NSE,E,703,EQUITY,0,DICIND,1.0,DIC India,,,,5.0,,ES,EQ,DIC INDIA LIMITED
156879,NSE,E,7030,EQUITY,0,ASIANENE,1.0,Asian Energy Services,,,,5.0,,ES,EQ,ASIAN ENERGY SERVICES LTD
156888,NSE,E,7048,EQUITY,0,HESTERBIO,1.0,Hester Biosciences,,,,5.0,,ES,EQ,HESTER BIOSCIENCES LTD
156890,NSE,E,7053,EQUITY,0,ACCELYA,1.0,Accelya Solutions,,,,5.0,,ES,EQ,ACCELYA SOLN INDIA LTD
156893,NSE,E,708,EQUITY,0,SHRADHA,1.0,SHRADHA INFRAPROJECTS LTD,,,,5.0,,ES,EQ,SHRADHA INFRAPROJECTS LTD
156894,NSE,E,7083,EQUITY,0,STARHEALTH,1.0,Star Health Insurance,,,,5.0,,ES,EQ,STAR HEALTH & AL INS CO L
156897,NSE,E,7094,EQUITY,0,SEJALLTD,1.0,Sejal Glass,,,,5.0,,ES,BE,SEJAL GLASS LIMITED
156900,NSE,E,7105,EQUITY,0,TEGA,1.0,Tega Industries,,,,5.0,,ES,EQ,TEGA INDUSTRIES LIMITED
156902,NSE,E,7113,EQUITY,0,JMA,1.0,Jullundur Motor Agency,,,,5.0,,ES,BE,JULLUNDUR MOT AGENCY LTD
156911,NSE,E,7138,EQUITY,0,ZODIAC,1.0,Zodiac Energy,,,,5.0,,ES,BE,ZODIAC ENERGY LIMITED
156913,NSE,E,714,EQUITY,0,SHALBY,1.0,Shalby Hospitals,,,,5.0,,ES,EQ,SHALBY LIMITED
156915,NSE,E,7145,EQUITY,0,ANANDRATHI,1.0,Anand Rathi Wealth,,,,5.0,,ES,EQ,ANAND RATHI WEALTH LTD
156916,NSE,E,715,EQUITY,0,HEUBACHIND,1.0,Heubach Colorants,,,,5.0,,ES,EQ,HEUBACH COLORANTS IND LTD
156925,NSE,E,7169,EQUITY,0,MICEL,1.0,MIC Electronics,,,,5.0,,ES,EQ,MIC ELECTRONICS LTD
156926,NSE,E,7177,EQUITY,0,RATEGAIN,1.0,RateGain Travel,,,,5.0,,ES,EQ,RATEGAIN TRAVEL TECHN LTD
156933,NSE,E,7200,EQUITY,0,SHRIRAMPPS,1.0,Shriram Properties,,,,5.0,,ES,EQ,SHRIRAM PROPERTIES LTD
156937,NSE,E,7211,EQUITY,0,JETFREIGHT,1.0,Jet Freight Logistics,,,,5.0,,ES,EQ,JET FREIGHT LOGISTICS LTD
156940,NSE,E,7227,EQUITY,0,MAPMYINDIA,1.0,CE Info Systems,,,,5.0,,ES,EQ,C.E. INFO SYSTEMS LIMITED
156941,NSE,E,7229,EQUITY,0,HCLTECH,1.0,HCL Technologies,,,,5.0,,ES,EQ,HCL TECHNOLOGIES LTD
156942,NSE,E,7242,EQUITY,0,METROBRAND,1.0,Metro Brands,,,,5.0,,ES,EQ,METRO BRANDS LIMITED
156943,NSE,E,7254,EQUITY,0,MEDPLUS,1.0,Medplus Health Services,,,,5.0,,ES,EQ,MEDPLUS HEALTH SERV LTD
156944,NSE,E,7287,EQUITY,0,JTLIND,1.0,JTL Industries,,,,5.0,,ES,EQ,JTL INDUSTRIES LIMITED
156956,NSE,E,7325,EQUITY,0,DCMSRIND,1.0,DCM Shriram Industries,,,,5.0,,ES,EQ,DCM SHRIRAM IND LTD
156957,NSE,E,7331,EQUITY,0,EUROBOND,1000.0,Euro Panel Products,,,,5.0,,ES,SM,EURO PANEL PRODUCTS LTD
156960,NSE,E,7358,EQUITY,0,DATAPATTNS,1.0,Data Patterns,,,,5.0,,ES,EQ,DATA PATTERNS INDIA LTD
156962,NSE,E,7374,EQUITY,0,STAR,1.0,Strides Pharma Science,,,,5.0,,ES,EQ,STRIDES PHARMA SCI LTD
156963,NSE,E,7376,EQUITY,0,HPAL,1.0,HP ADHESIVES LIMITED,,,,5.0,,ES,EQ,HP ADHESIVES LIMITED
156965,NSE,E,7385,EQUITY,0,FOCE,200.0,Foce India,,,,5.0,,ES,SM,FOCE INDIA LIMITED
156966,NSE,E,739,EQUITY,0,COROMANDEL,1.0,Coromandel International,,,,5.0,,ES,EQ,COROMANDEL INTERNTL. LTD
156967,NSE,E,7390,EQUITY,0,SUPRIYA,1.0,Supriya Lifescience,,,,5.0,,ES,EQ,SUPRIYA LIFESCIENCE LTD
156970,NSE,E,7401,EQUITY,0,RAJESHEXPO,1.0,Rajesh Exports,,,,5.0,,ES,EQ,RAJESH EXPORTS LTD
156971,NSE,E,7406,EQUITY,0,GLENMARK,1.0,Glenmark Pharmaceuticals,,,,5.0,,ES,EQ,GLENMARK PHARMACEUTICALS
156972,NSE,E,7411,EQUITY,0,NILASPACES,1.0,Nila Spaces,,,,5.0,,ES,EQ,NILA SPACES LIMITED
156974,NSE,E,7413,EQUITY,0,MANAKCOAT,1.0,Manaksia Coated Metals & Ind,,,,5.0,,ES,EQ,MAN COAT METAL & IND LTD
156975,NSE,E,742,EQUITY,0,COSMOFIRST,1.0,Cosmo First,,,,5.0,,ES,EQ,COSMO FIRST LIMITED
156977,NSE,E,7425,EQUITY,0,HECPROJECT,1.0,HEC Infra Projects,,,,5.0,,ES,EQ,HEC INFRA PROJECTS LTD
156978,NSE,E,7427,EQUITY,0,MANAKALUCO,1.0,Manaksia Aluminium Company,,,,5.0,,ES,BE,MANAK ALUMINIUM CO. LTD.
156982,NSE,E,7482,EQUITY,0,MANAKSTEEL,1.0,Manaksia Steels,,,,5.0,,ES,BE,MANAKSIA STEELS LTD
156984,NSE,E,7497,EQUITY,0,WOCKPHARMA,1.0,Wockhardt,,,,5.0,,ES,BE,WOCKHARDT LIMITED-DEPO
156986,NSE,E,7508,EQUITY,0,ZENTEC,1.0,Zen Technologies,,,,5.0,,ES,EQ,ZEN TECHNOLOGIES LIMITED
156999,NSE,E,7537,EQUITY,0,LCCINFOTEC,1.0,LCC Infotech,,,,5.0,,ES,BE,LCC INFOTECH LTD
157011,NSE,E,7553,EQUITY,0,NRBBEARING,1.0,NRB Bearings,,,,5.0,,ES,EQ,NRB BEARING LIMITED
157012,NSE,E,7560,EQUITY,0,UNITEDPOLY,1.0,United Polyfab,,,,5.0,,ES,EQ,UNITED POLYFAB GUJ. LTD.
157013,NSE,E,757,EQUITY,0,CRISIL,1.0,CRISIL,,,,5.0,,ES,EQ,CRISIL LTD
157016,NSE,E,760,EQUITY,0,CGPOWER,1.0,CG Power & Industrial Solutions,,,,5.0,,ES,EQ,CG POWER AND IND SOL LTD
157017,NSE,E,7603,EQUITY,0,CMSINFO,1.0,CMS Info Systems,,,,5.0,,ES,EQ,CMS INFO SYSTEMS LIMITED
157018,NSE,E,7605,EQUITY,0,TREJHARA,1.0,Trejhara Solutions,,,,5.0,,ES,BE,TREJHARA SOLUTIONS LTD
157020,NSE,E,7610,EQUITY,0,VIVO,1600.0,Vivo Collaboration Solutions,,,,5.0,,ES,SM,VIVO COLLAB SOLUTIONS LTD
157021,NSE,E,7623,EQUITY,0,ALPSINDUS,1.0,Alps Industries,,,,5.0,,ES,BE,ALPS INDUSTRIES LTD.
157022,NSE,E,7634,EQUITY,0,SHREERAMA,1.0,Shree Rama Multi-Tech,,,,5.0,,ES,BE,SHREE RAMA MULTI TECH LTD
157032,NSE,E,7672,EQUITY,0,IMAGICAA,1.0,Imagicaaworld Entertainment,,,,5.0,,ES,EQ,IMAGICAAWORLD ENT LTD
157034,NSE,E,7679,EQUITY,0,MONARCH,1.0,Monarch Networth Capital,,,,5.0,,ES,EQ,MONARCH NETWORTH CAP LTD
157048,NSE,E,772,EQUITY,0,DABUR,1.0,Dabur,,,,5.0,,ES,EQ,DABUR INDIA LTD
157050,NSE,E,7750,EQUITY,0,21STCENMGM,1.0,21st Century Management Services,,,,5.0,,ES,BE,21ST CENTURY MGMT SERVICE
157054,NSE,E,7759,EQUITY,0,ABAN,1.0,Aban Offshore,,,,5.0,,ES,BE,ABAN OFFSHORE LTD.
157062,NSE,E,778,EQUITY,0,KEEPLEARN,1.0,DSJ Keep Learning,,,,5.0,,ES,EQ,DSJ KEEP LEARNING LTD
157063,NSE,E,7783,EQUITY,0,BCONCEPTS,1.0,Brand Concepts,,,,5.0,,ES,BE,BRAND CONCEPTS LIMITED
157064,NSE,E,7787,EQUITY,0,ABCOTS,2000.0,AB Cotspin,,,,5.0,,ES,SM,A B COTSPIN INDIA LIMITED
157066,NSE,E,7797,EQUITY,0,UNIINFO,1.0,UNIINFO Telecom Services,,,,5.0,,ES,BE,UNIINFO TELECOM SERVI LTD
157067,NSE,E,7800,EQUITY,0,TIMESCAN,1000.0,Timescan Logistics,,,,5.0,,ES,SM,TIMESCAN LOGISTICS IND L
157069,NSE,E,781,EQUITY,0,DALMIASUG,1.0,Dalmia Bharat Sugar & Industries,,,,5.0,,ES,EQ,DALMIA BHARAT SUG IN LTD
157072,NSE,E,7814,EQUITY,0,ASHAPURMIN,1.0,Ashapura Minechem,,,,5.0,,ES,BE,ASHAPURA MINECHEM LTD
157080,NSE,E,7835,EQUITY,0,WEL,1.0,Wonder Electricals,,,,5.0,,ES,EQ,WONDER ELECTRICALS LTD
157084,NSE,E,7848,EQUITY,0,BIL,1.0,Bhartiya International,,,,5.0,,ES,EQ,BHARTIYA INTERNATIONAL
157085,NSE,E,7851,EQUITY,0,RAMCOSYS,1.0,Ramco Systems,,,,5.0,,ES,EQ,RAMCO SYSTEMS LTD.
157086,NSE,E,7852,EQUITY,0,INOXWIND,1.0,Inox Wind,,,,5.0,,ES,EQ,INOX WIND LIMITED
157093,NSE,E,7862,EQUITY,0,GEPIL,1.0,GE Power,,,,5.0,,ES,EQ,GE POWER INDIA LIMITED
157101,NSE,E,7886,EQUITY,0,MHLXMIRU,1.0,Mahalaxmi Rubtech,,,,5.0,,ES,EQ,MAHALAXMI RUBTECH LIMITED
157108,NSE,E,79,EQUITY,0,ALEMBICLTD,1.0,Alembic,,,,5.0,,ES,EQ,ALEMBIC LIMITED
157116,NSE,E,7916,EQUITY,0,LFIC,1.0,Lakshmi Finance & Industrial Corp,,,,5.0,,ES,BE,LAKSHMI FIN IND CORP LTD
157117,NSE,E,7919,EQUITY,0,BYKE,1.0,The Byke Hospitality,,,,5.0,,ES,EQ,THE BYKE HOSPITALITY LTD
157118,NSE,E,7929,EQUITY,0,ZYDUSLIFE,1.0,Zydus Life Science,,,,5.0,,ES,EQ,ZYDUS LIFESCIENCES LTD
157119,NSE,E,7935,EQUITY,0,AGSTRA,1.0,AGS Transact Technologies,,,,5.0,,ES,BE,AGS TRANSACT TECH LTD
157120,NSE,E,7936,EQUITY,0,AVANTIFEED,1.0,Avanti Feeds,,,,5.0,,ES,EQ,AVANTI FEEDS LIMITED
157123,NSE,E,7950,EQUITY,0,PRECISION,2000.0,Precision Metaliks,,,,5.0,,ES,SM,PRECISION METALIKS LTD
157124,NSE,E,7965,EQUITY,0,MALLCOM,1.0,Mallcom,,,,5.0,,ES,EQ,MALLCOM (INDIA) LIMITED
157127,NSE,E,7982,EQUITY,0,GRWRHITECH,1.0,Garware Hi-Tech Films,,,,5.0,,ES,EQ,GARWARE HI-TECH FILMS LTD
157139,NSE,E,8024,EQUITY,0,CINEVISTA,1.0,Cinevista,,,,5.0,,ES,EQ,CINEVISTA LIMITED
157141,NSE,E,805,EQUITY,0,DCM,1.0,DCM,,,,5.0,,ES,EQ,DCM LTD
157142,NSE,E,8050,EQUITY,0,MAHLIFE,1.0,Mahindra Lifespaces,,,,5.0,,ES,EQ,MAHINDRA LIFESPACE DEVLTD
157143,NSE,E,8054,EQUITY,0,KTKBANK,1.0,Karnataka Bank,,,,5.0,,ES,EQ,KARNATAKA BANK LIMITED
157147,NSE,E,8075,EQUITY,0,DALBHARAT,1.0,Dalmia Bharat,,,,5.0,,ES,EQ,DALMIA BHARAT LIMITED
157150,NSE,E,809,EQUITY,0,BSHSL,1.0,BOMBAY SUPER HYBRID SEEDS,,,,5.0,,ES,EQ,BOMBAY SUPER HYBRID SEEDS
157151,NSE,E,8097,EQUITY,0,CROWN,1.0,Crown Lifters,,,,5.0,,ES,BE,CROWN LIFTERS LIMITED
157152,NSE,E,81,EQUITY,0,BETA,100.0,Beta Drugs,,,,5.0,,ES,SM,BETA DRUGS LIMITED
157153,NSE,E,8109,EQUITY,0,OILCOUNTUB,1.0,Oil Country Tubular,,,,5.0,,ES,BE,OIL COUNTRY TUBULAR LTD.
157154,NSE,E,811,EQUITY,0,DCMSHRIRAM,1.0,DCM Shriram Consolidated,,,,5.0,,ES,EQ,DCM SHRIRAM LIMITED
157155,NSE,E,8110,EQUITY,0,AWL,1.0,Adani Wilmar,,,,5.0,,ES,EQ,ADANI WILMAR LIMITED
157156,NSE,E,8119,EQUITY,0,RPSGVENT,1.0,RPSG Ventures,,,,5.0,,ES,EQ,RPSG VENTURES LIMITED
157161,NSE,E,8124,EQUITY,0,AJANTPHARM,1.0,Ajanta Pharma,,,,5.0,,ES,EQ,AJANTA PHARMA LIMITED
157164,NSE,E,813,EQUITY,0,SHIVATEX,1.0,Shiva Texyarn,,,,5.0,,ES,BE,SHIVA TEXYARN LIMITED
157170,NSE,E,8139,EQUITY,0,BLBLIMITED,1.0,BLB,,,,5.0,,ES,BE,BLB LIMITED
157172,NSE,E,8146,EQUITY,0,DEVIT,1.0,DEV INFO TECHNOLOGY LTD,,,,5.0,,ES,EQ,DEV INFO TECHNOLOGY LTD
157173,NSE,E,8153,EQUITY,0,MEGASTAR,1.0,Megastar Foods,,,,5.0,,ES,EQ,MEGASTAR FOODS LIMITED
157174,NSE,E,8159,EQUITY,0,FIBERWEB,1.0,Fiberweb,,,,5.0,,ES,EQ,FIBERWEB INDIA LIMITED
157175,NSE,E,8163,EQUITY,0,SPENCERS,1.0,Spencers Retail,,,,5.0,,ES,EQ,SPENCER S RETAIL LIMITED
157176,NSE,E,8167,EQUITY,0,MANYAVAR,1.0,Vedant Fashions,,,,5.0,,ES,EQ,VEDANT FASHIONS LIMITED
157177,NSE,E,817,EQUITY,0,DCW,1.0,DCW,,,,5.0,,ES,EQ,DCW LTD
157178,NSE,E,8176,EQUITY,0,SAGARDEEP,1.0,Sagardeep Alloys,,,,5.0,,ES,BE,SAGARDEEP ALLOYS LIMITED
157191,NSE,E,8208,EQUITY,0,RICHA,1000.0,Richa Info Systems,,,,5.0,,ES,SM,RICHA INFO SYSTEMS LTD
157192,NSE,E,8259,EQUITY,0,MADHAVBAUG,400.0,Vaidya Sane Ayurved Laboratories,,,,5.0,,ES,SM,VAIDYA SANE AYUR LAB LTD
157193,NSE,E,8268,EQUITY,0,SOFTTECH,1.0,SoftTech Engineers,,,,5.0,,ES,BE,SOFTTECH ENGINEERS LTD
157194,NSE,E,827,EQUITY,0,DEEPAKFERT,1.0,Deepak Fertilisers & Petrochemicals,,,,5.0,,ES,EQ,DEEPAK FERTILIZERS & PETR
